0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	0	0	0	0	0	
0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	0	0	0	0	
0	0	0	0	0	0	0	2	2	2	2	2	4	4	2	2	2	2	2	2	
0	0	0	0	0	2	2	2	2	4	4	4	10	10	10	2	2	2	2	2	
0	0	0	0	0	2	2	2	4	10	10	10	10	10	10	10	10	10	10	10	
2	2	2	2	2	2	4	4	10	10	10	10	10	10	10	10	10	10	10	10	
2	2	2	2	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
4	4	4	4	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	2	2	2	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	2	2	0	0	0	
10	10	10	10	10	10	10	10	10	10	10	10	10	10	2	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	10	10	10	2	2	0	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	10	10	10	2	0	0	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	10	2	2	0	0	0	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	10	2	0	0	0	0	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	2	0	0	0	0	0	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	2	0	0	0	0	0	0	0	0	0	0	
10	10	10	10	10	10	10	10	10	2	0	0	0	0	0	2	2	2	2	0	
