0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	12	12	12	12	12	12	12	0	0	0	0	0	0	0	0	0	0	0	0	
12	12	12	12	12	12	12	12	12	12	0	0	0	0	0	0	0	0	0	0	
12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	0	0	0	0	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	0	0	0	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	0	0	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	0	0	0	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	10	10	10	10	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	10	10	10	10	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	10	10	10	10	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	10	10	10	10	12	12	12	12	12	12	12	16	16	16	
12	12	12	12	12	12	10	10	10	10	12	12	12	12	12	12	16	16	16	16	
12	12	28	12	12	12	10	10	10	10	12	12	12	12	16	16	16	16	16	16	
16	16	16	28	12	12	10	10	10	10	12	12	12	16	16	16	16	16	16	16	
16	16	16	16	28	12	10	10	10	10	12	12	16	16	16	16	16	16	16	16	
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	
16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	
