12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	
12	12	12	12	12	12	12	12	12	12	29	2	2	2	2	7	27	27	27	27	
12	12	12	12	12	12	12	12	12	29	2	2	2	2	2	2	2	2	2	2	
12	12	12	12	12	12	12	12	29	2	2	2	2	2	2	2	2	2	2	2	
12	12	12	12	12	12	12	29	2	2	2	2	2	2	2	2	2	0	0	0	
27	27	27	27	27	27	29	2	2	2	2	2	2	2	2	2	0	0	0	0	
2	2	2	10	10	10	2	2	2	2	2	2	2	2	2	0	0	0	0	0	
2	2	10	10	10	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	
2	2	10	10	10	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	
2	2	10	10	10	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	
2	2	10	10	10	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	
2	2	10	10	10	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
2	2	10	10	10	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	10	10	10	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	10	10	10	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	10	10	10	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2	10	10	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
